Employee Name,Gender,Employee ID,Work Experience,Position,Job Title,Educational Background,Recruitment Channel,Past Background,Interviewers Evaluation,Age,City,Promotion Status,Employee NPS,Training Duration h,Salary Adjustment,Length of Service,Supervisors Span,Non-Compete Clause,Performance Label
萧静,男,497018,5,人力资源专员,初级,博士,招聘网站,阿里系,其他,20-25岁,上海市,有,8,249,1.36 ,0-6个月,5,有,TRUE
徐霞,女,425682,14,运营经理,中级,学士,招聘网站,阿里系,其他,40岁以上,北京市,无,6,122,0.11 ,0-6个月,4,无,TRUE
蔡军,男,31313,4,市场专员,高级,博士,招聘网站,传统主机厂,75分位,35-40岁,常州市,有,3,27,1.27 ,1-2年,5,无,TRUE
锺霞,男,110708,1,技术总监,中级,学士,内推,新势力主机厂,其他,30-35岁,其他城市,有,8,326,1.11 ,2-5年,10,无,TRUE
康霞,男,323771,8,销售代表,高级,学士,招聘网站,新势力主机厂,50分位,35-40岁,常州市,有,6,384,1.75 ,5年以上,9,有,TRUE
沈娜,男,62256,7,财务分析师,中级,学士,内推,阿里系,其他,30-35岁,其他城市,有,2,378,0.03 ,1-2年,3,有,TRUE
锺静,女,321484,13,人力资源经理,高级,博士,猎头,传统主机厂,75分位,35-40岁,上海市,有,9,114,1.50 ,0-6个月,3,无,TRUE
文刚,女,81099,14,产品经理,初级,学士,招聘网站,供应链上下游企业,50分位,35-40岁,常州市,无,4,208,0.39 ,2-5年,10,无,TRUE
孟勇,男,318859,15,运营专员,初级,博士,猎头,传统主机厂,50分位,35-40岁,其他城市,有,9,304,1.56 ,0-6个月,4,有,TRUE
郭平,男,184997,13,数据分析师,中级,博士,内推,供应链上下游企业,75分位,30-35岁,其他城市,无,9,335,0.23 ,6个月-1年,6,无,TRUE
许勇,男,384743,12,销售主管,初级,学士,猎头,阿里系,其他,35-40岁,常州市,有,3,311,1.47 ,6个月-1年,10,有,TRUE
孙涛,男,11580,13,市场经理,中级,学士,招聘网站,阿里系,其他,40岁以上,其他城市,有,9,375,0.85 ,1-2年,2,有,TRUE
刘磊,女,172549,10,财务经理,中级,学士,猎头,传统主机厂,75分位,20-25岁,北京市,无,4,172,1.86 ,0-6个月,3,无,TRUE
常杰,男,299765,14,技术经理,高级,学士,猎头,新势力主机厂,75分位,40岁以上,其他城市,有,5,121,0.80 ,6个月-1年,6,有,TRUE
王芳,女,213162,4,运营经理,中级,学士,内推,腾讯系,75分位,35-40岁,常州市,无,3,240,(0.44),2-5年,6,无,FALSE
雷超,女,126806,5,市场专员,中级,硕士,内推,供应链上下游企业,75分位,40岁以上,其他城市,无,6,176,0.80 ,0-6个月,2,有,TRUE
贺平,女,405203,5,技术支持,高级,博士,内推,供应链上下游企业,50分位,20-25岁,上海市,有,2,244,1.66 ,2-5年,5,无,TRUE
邓勇,男,22760,1,销售代表,中级,硕士,内推,腾讯系,75分位,30-35岁,上海市,无,7,125,0.00 ,0-6个月,8,无,FALSE
林丽,女,223067,3,运营专员,中级,学士,猎头,腾讯系,其他,30-35岁,其他城市,无,6,131,0.52 ,1-2年,1,无,TRUE
姜洋,男,386466,8,数据分析师,中级,博士,招聘网站,传统主机厂,50分位,35-40岁,常州市,有,6,103,2.00 ,2-5年,6,无,TRUE
汤霞,男,34773,15,市场经理,高级,博士,猎头,阿里系,75分位,35-40岁,上海市,有,7,292,0.09 ,5年以上,8,无,TRUE
丁杰,女,431861,4,销售主管,中级,学士,招聘网站,腾讯系,75分位,30-35岁,其他城市,无,6,62,(0.01),6个月-1年,6,有,FALSE
杨杰,女,45447,15,运营经理,高级,博士,招聘网站,供应链上下游企业,其他,25-30岁,常州市,无,10,142,0.88 ,0-6个月,1,无,TRUE
雷艳,男,332282,14,技术支持,中级,博士,招聘网站,腾讯系,75分位,25-30岁,其他城市,有,9,64,1.97 ,2-5年,5,有,TRUE
段秀英,女,408861,1,销售代表,中级,学士,招聘网站,新势力主机厂,50分位,40岁以上,上海市,无,3,252,1.11 ,1-2年,4,有,TRUE
顾磊,男,270476,3,运营专员,中级,硕士,招聘网站,供应链上下游企业,50分位,25-30岁,常州市,有,1,353,0.50 ,6个月-1年,5,有,TRUE
萧敏,女,336124,14,数据分析师,初级,硕士,招聘网站,腾讯系,75分位,40岁以上,北京市,无,8,226,1.43 ,6个月-1年,3,有,TRUE
郑杰,女,320460,13,市场经理,初级,学士,内推,传统主机厂,其他,35-40岁,其他城市,有,6,53,1.58 ,5年以上,9,无,TRUE
余艳,女,375547,1,销售主管,中级,硕士,内推,腾讯系,50分位,40岁以上,北京市,有,6,260,1.47 ,6个月-1年,1,有,TRUE
朱艳,男,196971,12,市场经理,高级,学士,内推,传统主机厂,其他,30-35岁,常州市,有,7,201,0.16 ,0-6个月,10,有,TRUE
谭超,男,129453,8,数据分析师,初级,博士,内推,新势力主机厂,75分位,30-35岁,上海市,无,4,269,1.42 ,0-6个月,2,有,TRUE
方静,女,163587,12,产品经理,高级,硕士,猎头,供应链上下游企业,75分位,20-25岁,北京市,有,2,355,1.40 ,2-5年,9,无,TRUE
万磊,男,328317,14,运营专员,高级,学士,猎头,供应链上下游企业,其他,40岁以上,北京市,有,5,242,0.69 ,1-2年,10,有,TRUE
江芳,男,400291,7,人力资源经理,高级,学士,招聘网站,传统主机厂,75分位,20-25岁,北京市,无,5,389,1.53 ,6个月-1年,3,有,TRUE
罗磊,男,298052,4,产品经理,初级,博士,内推,阿里系,其他,20-25岁,北京市,无,8,130,1.70 ,6个月-1年,6,无,TRUE
程杰,男,391576,6,销售主管,高级,博士,猎头,供应链上下游企业,75分位,25-30岁,北京市,无,2,135,0.61 ,2-5年,3,有,TRUE
石洋,男,33236,6,数据分析师,高级,硕士,招聘网站,腾讯系,50分位,35-40岁,常州市,有,5,163,0.92 ,5年以上,2,有,TRUE
宋秀英,女,164167,13,软件工程师,高级,硕士,猎头,阿里系,50分位,20-25岁,其他城市,无,2,361,1.78 ,0-6个月,3,有,TRUE
马霞,男,193940,9,财务主管,初级,硕士,猎头,阿里系,其他,25-30岁,上海市,无,6,152,1.25 ,0-6个月,7,无,TRUE
许艳,男,111349,5,销售经理,初级,博士,招聘网站,新势力主机厂,其他,40岁以上,其他城市,无,3,356,0.01 ,6个月-1年,3,无,TRUE
赖磊,男,111429,8,人力资源专员,中级,博士,招聘网站,新势力主机厂,75分位,30-35岁,其他城市,无,1,214,(0.25),0-6个月,7,无,FALSE
黎桂英,男,85728,13,运营经理,高级,博士,猎头,新势力主机厂,75分位,30-35岁,北京市,有,10,90,1.88 ,0-6个月,6,有,TRUE
孔洋,男,202975,10,市场专员,高级,学士,内推,阿里系,75分位,25-30岁,其他城市,无,6,52,1.37 ,1-2年,7,无,TRUE
姚明,女,9893,10,技术总监,中级,学士,内推,新势力主机厂,50分位,20-25岁,常州市,有,1,377,0.53 ,1-2年,4,无,TRUE
夏静,男,368524,14,销售代表,初级,学士,招聘网站,阿里系,75分位,35-40岁,北京市,有,7,331,1.56 ,5年以上,7,无,TRUE
陆秀英,男,11295,10,财务分析师,初级,博士,猎头,腾讯系,50分位,25-30岁,常州市,有,9,232,1.41 ,2-5年,3,无,TRUE
范平,男,219823,14,人力资源经理,初级,硕士,招聘网站,新势力主机厂,其他,25-30岁,常州市,无,7,287,0.88 ,0-6个月,6,无,TRUE
薛刚,男,136391,2,产品经理,中级,博士,猎头,新势力主机厂,75分位,30-35岁,常州市,有,10,64,1.19 ,2-5年,7,有,TRUE
潘超,女,87205,7,运营专员,高级,博士,猎头,阿里系,75分位,30-35岁,上海市,无,2,84,1.05 ,1-2年,9,无,TRUE
萧明,女,56466,8,数据分析师,高级,硕士,猎头,腾讯系,其他,35-40岁,北京市,无,9,173,1.65 ,6个月-1年,8,无,TRUE
许涛,男,170950,14,销售主管,中级,学士,招聘网站,新势力主机厂,75分位,35-40岁,上海市,有,7,197,1.99 ,1-2年,8,有,TRUE
袁军,女,329066,10,市场经理,中级,硕士,招聘网站,阿里系,75分位,35-40岁,其他城市,有,6,371,0.13 ,2-5年,5,无,TRUE
戴桂英,女,412100,14,财务经理,高级,硕士,内推,传统主机厂,75分位,30-35岁,常州市,有,3,212,1.34 ,2-5年,8,有,TRUE
侯霞,女,228074,6,技术经理,高级,硕士,招聘网站,阿里系,其他,30-35岁,上海市,无,4,218,0.46 ,6个月-1年,0,无,TRUE
田杰,女,191658,14,运营经理,初级,硕士,招聘网站,传统主机厂,50分位,40岁以上,北京市,有,6,236,1.39 ,6个月-1年,2,无,TRUE
夏霞,男,131047,8,市场专员,初级,硕士,招聘网站,阿里系,75分位,40岁以上,常州市,有,6,30,0.11 ,6个月-1年,3,有,TRUE
贾强,男,330990,12,技术支持,初级,硕士,猎头,腾讯系,50分位,35-40岁,北京市,无,9,346,1.66 ,5年以上,10,有,TRUE
白静,女,465126,15,销售代表,初级,学士,招聘网站,供应链上下游企业,75分位,20-25岁,其他城市,有,8,179,0.77 ,2-5年,7,无,TRUE
邹军,男,96556,11,运营专员,初级,学士,内推,阿里系,其他,30-35岁,其他城市,有,3,314,0.04 ,6个月-1年,3,无,TRUE
姚强,女,154897,15,数据分析师,初级,硕士,内推,新势力主机厂,其他,25-30岁,其他城市,无,2,268,0.22 ,2-5年,5,无,TRUE
雷洋,男,167560,12,市场经理,高级,学士,内推,供应链上下游企业,其他,35-40岁,常州市,无,6,282,0.88 ,0-6个月,8,有,TRUE
郝静,男,311654,11,销售主管,初级,博士,内推,供应链上下游企业,75分位,30-35岁,北京市,无,3,186,(0.86),2-5年,7,无,FALSE
孙秀英,女,188834,0,运营经理,初级,硕士,招聘网站,传统主机厂,50分位,25-30岁,上海市,有,1,272,0.32 ,2-5年,1,有,TRUE
万军,男,191937,6,技术支持,高级,学士,招聘网站,阿里系,50分位,25-30岁,北京市,无,4,57,1.92 ,5年以上,2,有,TRUE
吕静,男,237029,5,销售代表,中级,硕士,猎头,新势力主机厂,75分位,40岁以上,常州市,无,5,108,1.37 ,5年以上,3,有,TRUE
任平,男,496972,10,运营专员,高级,学士,内推,供应链上下游企业,其他,30-35岁,上海市,无,4,99,0.88 ,5年以上,6,无,TRUE
李明,女,323910,2,数据分析师,初级,硕士,猎头,新势力主机厂,50分位,25-30岁,常州市,无,2,312,1.84 ,6个月-1年,2,有,TRUE
程秀兰,男,179703,14,市场经理,高级,硕士,猎头,腾讯系,其他,30-35岁,其他城市,有,4,302,0.38 ,0-6个月,4,无,TRUE
于伟,女,351104,4,销售主管,高级,博士,招聘网站,阿里系,其他,30-35岁,北京市,无,2,17,0.48 ,2-5年,0,无,TRUE
锺军,男,278108,4,市场经理,初级,硕士,招聘网站,腾讯系,75分位,25-30岁,北京市,有,7,229,1.16 ,0-6个月,1,无,TRUE
吕艳,女,96091,9,数据分析师,中级,硕士,内推,腾讯系,其他,40岁以上,常州市,无,1,247,(0.22),2-5年,6,有,FALSE
史强,男,217689,2,产品经理,中级,学士,猎头,传统主机厂,其他,40岁以上,其他城市,有,2,223,1.91 ,0-6个月,10,有,TRUE
萧桂英,女,79216,10,运营专员,高级,学士,招聘网站,阿里系,50分位,35-40岁,上海市,有,7,360,0.21 ,6个月-1年,6,无,TRUE
石娜,男,175617,3,人力资源经理,中级,学士,猎头,腾讯系,其他,25-30岁,北京市,无,3,61,1.39 ,6个月-1年,9,无,TRUE
廖平,男,167078,2,产品经理,高级,学士,招聘网站,腾讯系,其他,40岁以上,常州市,无,8,340,1.76 ,5年以上,4,无,TRUE
郑强,女,119441,4,销售主管,中级,博士,招聘网站,阿里系,50分位,30-35岁,北京市,无,9,114,0.31 ,2-5年,7,无,TRUE
韩秀英,男,250391,4,数据分析师,高级,硕士,内推,新势力主机厂,75分位,20-25岁,上海市,无,6,334,0.35 ,2-5年,7,有,TRUE
邹杰,女,281951,12,软件工程师,初级,博士,内推,供应链上下游企业,其他,40岁以上,北京市,有,9,242,0.17 ,0-6个月,1,无,TRUE
文伟,男,461864,11,财务主管,中级,学士,招聘网站,新势力主机厂,75分位,30-35岁,北京市,有,7,67,0.18 ,6个月-1年,7,无,TRUE
王静,男,118848,7,销售经理,初级,博士,招聘网站,供应链上下游企业,50分位,20-25岁,其他城市,有,2,26,1.57 ,2-5年,2,无,TRUE
罗平,男,418097,7,人力资源专员,高级,博士,招聘网站,供应链上下游企业,75分位,35-40岁,常州市,有,1,172,0.38 ,6个月-1年,7,有,TRUE
于敏,女,114487,1,运营经理,中级,学士,内推,传统主机厂,50分位,25-30岁,常州市,有,7,310,1.88 ,5年以上,8,有,TRUE
钱刚,女,155081,1,市场专员,初级,硕士,猎头,新势力主机厂,50分位,20-25岁,常州市,有,7,51,0.92 ,2-5年,1,有,TRUE
侯杰,女,207411,6,技术总监,初级,硕士,猎头,传统主机厂,50分位,25-30岁,上海市,无,4,240,0.43 ,1-2年,6,无,TRUE
唐艳,女,101605,7,销售代表,高级,学士,招聘网站,供应链上下游企业,75分位,20-25岁,常州市,有,9,75,0.16 ,0-6个月,9,有,TRUE
傅强,男,257651,14,财务分析师,初级,学士,招聘网站,新势力主机厂,其他,25-30岁,常州市,有,1,310,1.15 ,6个月-1年,7,无,TRUE
杨磊,男,388878,8,人力资源经理,高级,博士,猎头,阿里系,75分位,20-25岁,其他城市,有,2,81,0.68 ,0-6个月,2,无,TRUE
阎洋,男,298233,10,产品经理,高级,博士,招聘网站,新势力主机厂,其他,20-25岁,常州市,有,6,308,1.36 ,2-5年,4,有,TRUE
常勇,女,74733,6,运营专员,高级,博士,内推,腾讯系,75分位,25-30岁,其他城市,有,1,363,1.94 ,1-2年,4,无,TRUE
邓勇,男,158105,6,数据分析师,初级,学士,内推,腾讯系,75分位,30-35岁,北京市,有,7,78,1.88 ,1-2年,4,有,TRUE
万刚,女,283198,10,销售主管,中级,学士,内推,供应链上下游企业,其他,25-30岁,常州市,有,1,85,0.50 ,0-6个月,9,无,TRUE
段秀英,女,192013,3,市场经理,初级,学士,招聘网站,供应链上下游企业,其他,25-30岁,北京市,有,5,317,1.14 ,6个月-1年,3,有,TRUE
杜秀兰,男,6928,2,财务经理,中级,博士,招聘网站,腾讯系,其他,40岁以上,常州市,无,8,122,0.44 ,2-5年,1,无,TRUE
田敏,女,474541,6,技术经理,初级,博士,猎头,阿里系,其他,40岁以上,北京市,有,7,63,0.39 ,1-2年,8,无,TRUE
赵芳,女,440995,4,运营经理,初级,硕士,猎头,供应链上下游企业,50分位,30-35岁,常州市,无,4,341,1.59 ,6个月-1年,8,有,TRUE
白军,女,301345,2,市场专员,中级,博士,内推,供应链上下游企业,75分位,25-30岁,其他城市,无,4,101,0.66 ,0-6个月,5,无,TRUE
梁桂英,女,377340,2,技术支持,高级,博士,内推,传统主机厂,50分位,35-40岁,常州市,无,7,112,1.63 ,6个月-1年,8,无,TRUE
康娟,女,73294,12,销售代表,高级,硕士,内推,供应链上下游企业,75分位,35-40岁,其他城市,无,9,146,0.43 ,2-5年,10,有,TRUE
汪芳,男,364266,8,运营专员,中级,博士,招聘网站,阿里系,75分位,40岁以上,常州市,有,4,41,1.77 ,0-6个月,1,无,TRUE
锺静,女,465790,15,数据分析师,中级,博士,猎头,腾讯系,50分位,40岁以上,上海市,有,9,390,0.75 ,1-2年,7,有,TRUE
江艳,女,420891,11,市场经理,初级,学士,招聘网站,腾讯系,75分位,35-40岁,北京市,有,8,50,1.56 ,6个月-1年,1,无,TRUE
赖刚,女,393466,2,销售主管,初级,硕士,招聘网站,腾讯系,50分位,35-40岁,上海市,有,4,260,1.03 ,0-6个月,7,有,TRUE
袁敏,女,329975,7,运营经理,中级,博士,猎头,供应链上下游企业,其他,40岁以上,其他城市,无,2,326,1.79 ,0-6个月,5,有,TRUE
叶娟,女,147908,11,技术支持,高级,硕士,猎头,传统主机厂,其他,25-30岁,常州市,有,3,300,1.83 ,5年以上,3,有,TRUE
萧艳,男,117727,15,销售代表,中级,博士,内推,阿里系,其他,25-30岁,上海市,无,7,247,1.69 ,0-6个月,4,有,TRUE
薛秀兰,女,47506,13,运营专员,高级,博士,猎头,阿里系,75分位,40岁以上,上海市,无,7,239,1.83 ,6个月-1年,9,有,TRUE
潘勇,男,118007,2,数据分析师,中级,学士,猎头,供应链上下游企业,75分位,20-25岁,其他城市,有,5,329,1.67 ,0-6个月,1,有,TRUE
马磊,女,474998,11,市场经理,中级,硕士,招聘网站,阿里系,50分位,40岁以上,北京市,有,4,225,1.42 ,2-5年,10,无,TRUE
钱娜,男,301866,5,销售主管,高级,学士,猎头,腾讯系,75分位,30-35岁,常州市,有,2,54,1.83 ,5年以上,5,无,TRUE
谭丽,女,164008,11,市场经理,中级,学士,内推,供应链上下游企业,75分位,35-40岁,其他城市,有,10,386,1.17 ,6个月-1年,3,有,TRUE
叶霞,男,60685,12,数据分析师,中级,硕士,招聘网站,新势力主机厂,其他,35-40岁,北京市,有,3,333,0.09 ,5年以上,9,无,TRUE
李涛,女,139822,5,产品经理,初级,学士,招聘网站,阿里系,75分位,20-25岁,其他城市,有,5,221,1.74 ,1-2年,9,有,TRUE
谭磊,女,265875,5,运营专员,中级,博士,猎头,传统主机厂,50分位,25-30岁,其他城市,无,6,112,1.16 ,2-5年,8,有,TRUE
金敏,女,439016,2,人力资源经理,初级,硕士,内推,新势力主机厂,50分位,25-30岁,其他城市,无,8,146,0.72 ,2-5年,9,无,TRUE
潘霞,男,103008,7,产品经理,初级,博士,招聘网站,腾讯系,其他,25-30岁,北京市,有,8,359,1.03 ,2-5年,3,无,TRUE
潘秀英,男,98825,5,销售主管,初级,学士,猎头,阿里系,50分位,40岁以上,其他城市,无,2,282,1.06 ,1-2年,9,无,TRUE
杜伟,女,410079,8,数据分析师,初级,硕士,内推,供应链上下游企业,50分位,30-35岁,上海市,无,8,136,1.17 ,1-2年,7,无,TRUE
沈伟,男,339672,1,软件工程师,中级,博士,猎头,传统主机厂,50分位,25-30岁,常州市,有,9,51,0.49 ,5年以上,9,有,TRUE
程娜,女,218838,6,财务主管,高级,学士,猎头,阿里系,其他,40岁以上,上海市,无,10,273,1.03 ,6个月-1年,6,无,TRUE
汪超,女,246449,0,销售经理,高级,博士,招聘网站,传统主机厂,75分位,20-25岁,其他城市,有,1,130,0.16 ,5年以上,9,有,TRUE
于芳,女,204376,2,人力资源专员,初级,硕士,招聘网站,传统主机厂,其他,35-40岁,上海市,有,9,206,0.77 ,1-2年,8,无,TRUE
黄磊,男,358177,8,运营经理,初级,学士,内推,腾讯系,其他,30-35岁,其他城市,有,5,173,1.99 ,5年以上,8,无,TRUE
杜勇,女,40581,8,市场专员,初级,硕士,内推,供应链上下游企业,50分位,25-30岁,北京市,无,3,232,1.70 ,5年以上,3,无,TRUE
郭秀兰,男,171198,15,技术总监,初级,学士,猎头,供应链上下游企业,75分位,40岁以上,其他城市,有,10,108,0.62 ,2-5年,10,无,TRUE
史娟,男,320815,11,销售代表,高级,硕士,猎头,阿里系,50分位,30-35岁,其他城市,无,7,111,1.54 ,6个月-1年,1,无,TRUE
徐平,女,441609,9,财务分析师,高级,硕士,内推,传统主机厂,其他,25-30岁,北京市,无,10,154,0.16 ,6个月-1年,4,有,TRUE
梁丽,男,354528,13,人力资源经理,高级,博士,招聘网站,阿里系,75分位,40岁以上,常州市,无,5,320,0.13 ,1-2年,7,无,TRUE
曹超,男,149770,10,产品经理,中级,硕士,内推,腾讯系,50分位,25-30岁,常州市,有,2,202,0.85 ,0-6个月,9,有,TRUE
戴霞,女,387518,3,运营专员,初级,学士,猎头,新势力主机厂,50分位,25-30岁,北京市,无,5,211,0.49 ,2-5年,10,有,TRUE
龚磊,男,126888,7,数据分析师,高级,学士,招聘网站,新势力主机厂,其他,20-25岁,常州市,无,6,336,0.89 ,2-5年,9,有,TRUE
金静,男,409836,5,销售主管,初级,博士,招聘网站,传统主机厂,其他,35-40岁,上海市,无,9,213,0.09 ,1-2年,9,有,TRUE
任娜,女,360344,2,市场经理,高级,博士,招聘网站,阿里系,75分位,30-35岁,常州市,有,6,189,0.09 ,2-5年,3,有,TRUE
孔明,女,361362,4,财务经理,中级,博士,招聘网站,新势力主机厂,其他,20-25岁,北京市,有,9,359,0.72 ,2-5年,1,有,TRUE
龙强,男,422400,6,技术经理,中级,学士,招聘网站,新势力主机厂,其他,30-35岁,北京市,有,1,400,1.70 ,1-2年,8,有,TRUE
赖秀英,男,296438,8,运营经理,初级,博士,招聘网站,供应链上下游企业,75分位,20-25岁,其他城市,有,6,76,0.89 ,2-5年,8,无,TRUE
曹刚,男,240793,7,市场专员,初级,硕士,招聘网站,阿里系,50分位,30-35岁,上海市,有,9,262,0.97 ,0-6个月,6,有,TRUE
龙芳,女,385951,1,技术支持,初级,硕士,猎头,供应链上下游企业,其他,20-25岁,常州市,无,2,215,1.93 ,5年以上,3,无,TRUE
